"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr11",678693,688460,"unknown_circ_010116",1,"-",1,1,1,1,80,58,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__678694__688460",1
"chr17",20156817,20163607,"unknown_circ_007068",3,"+",3,3,3,3,94,90,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","17__20156818__20163607",3
"chr7",140055467,140080190,"unknown_circ_027284",1,"-",1,1,1,1,78,56,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__140055468__140080190",1
"chr12",27521194,27523163,"unknown_circ_019488",1,"+",1,1,1,1,20,122,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__27521195__27523163",1
"chr15",63904449,63916526,"unknown_circ_008458",1,"-",1,1,1,1,44,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__63904450__63916526",1
"chr8",23426330,23426416,"unknown_circ_026062",1,"-",1,1,1,1,88,4,"unknown",1,0,2,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","8__23426331__23426416",1
"chr1",230390963,230401113,"unknown_circ_015484",1,"+",1,1,1,1,48,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__230390964__230401113",1
"chr15",59445788,59466439,"unknown_circ_024486",1,"-",1,1,1,1,92,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__59445789__59466439",1
"chr12",51461455,51467865,"unknown_circ_021788",1,"-",1,1,1,1,50,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__51461456__51467865",1
"chr19",325634,330380,"unknown_circ_025889",1,"-",1,1,1,1,44,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__325635__330380",1
"chr2",220077729,220079804,"unknown_circ_012583",1,"-",1,1,1,1,62,40,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","2__220077730__220079804",1
"chr10",94243011,94268647,"unknown_circ_025774",1,"-",1,1,1,1,126,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__94243012__94268647",1
"chr7",74103457,74114760,"unknown_circ_021304",1,"+",1,1,1,1,104,14,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__74103458__74114760",1
"chr12",27867712,27877119,"unknown_circ_000161",11,"+",9,12,11,9,46,132,"unknown",9,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","6","12__27867713__27877119",11
"chr10",103699619,103731852,"unknown_circ_004821",1,"-",1,1,1,1,116,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__103699620__103731852",1
"chr5",93752905,93753085,"unknown_circ_014309",1,"-",2,2,2,2,110,72,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","5__93752906__93753085",1
"chr13",42729426,42752356,"unknown_circ_006998",1,"+",1,1,1,1,50,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__42729427__42752356",1
"chr8",145162187,145162437,"unknown_circ_009785",1,"-",1,1,1,1,4,130,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__145162188__145162437",1
"chr6",76350402,76373086,"unknown_circ_025344",1,"+",0.5,1,1,0.5,8,80,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","6__76350403__76373086",1
"chr12",46756276,46764640,"unknown_circ_028454",1,"-",1,1,1,1,88,40,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__46756277__46764640",1
"chr17",40376796,40384155,"unknown_circ_015404",1,"-",1,1,1,1,60,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__40376797__40384155",1
"chr3",183732051,183732235,"unknown_circ_011429",1,"-",2,2,2,2,112,106,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__183732052__183732235",1
"chr2",47202111,47222338,"unknown_circ_024710",1,"+",1,1,1,1,30,92,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__47202112__47222338",1
"chr1",55340765,55341720,"unknown_circ_010337",3,"-",4,4,4,4,106,94,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","1__55340766__55341720",3
"chr1",94953456,228319106,"unknown_circ_014236",1,"-",1,2,2,1,56,30,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_UNRESOLVED_LINSPLICE","2","1__94953457__228319106",1
"chr15",64472546,64673630,"unknown_circ_002497",1,"-",1,1,1,1,100,32,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","15__64472547__64673630",1
"chr20",60893599,60893950,"unknown_circ_006689",1,"+",0.5,1,1,0.5,16,72,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","20__60893600__60893950",1
"chr2",219411641,219423440,"unknown_circ_015332",1,"-",1,1,1,1,18,108,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__219411642__219423440",1
"chr16",68334834,68334914,"unknown_circ_023311",1,"-",1,1,1,1,18,158,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","16__68334835__68334914",1
"chr1",204082042,204092932,"unknown_circ_004672",1,"+",1,1,1,1,54,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__204082043__204092932",1
"chr1",78432567,78435503,"unknown_circ_028557",1,"-",1,1,1,1,110,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__78432568__78435503",1
"chr6",43193572,43193680,"unknown_circ_016425",1,"-",1,1,1,1,34,98,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","6__43193573__43193680",1
"chr12",90049455,90049884,"unknown_circ_009199",5,"-",6,6,6,6,106,96,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","12__90049456__90049884",5
"chr5",132736429,132737424,"unknown_circ_017117",2,"-",2,2,2,2,90,94,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__132736430__132737424",2
"chr17",59853761,59878835,"unknown_circ_018344",2,"-",1.5,2,2,1.5,96,36,"unknown",1.5,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","17__59853762__59878835",2
"chr15",76584771,76588078,"unknown_circ_002062",15,"-",16,16,14,16,134,96,"unknown",16,0,0,1,"GTAG","N/A","","N/A","0","15__76584772__76588078",15
"chr5",39002636,39030674,"unknown_circ_020065",2,"-",2,2,2,2,126,12,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__39002637__39030674",2
"chr7",91980263,92020658,"unknown_circ_013129",1,"+",1,1,1,1,84,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__91980264__92020658",1
"chr5",14270933,14280545,"unknown_circ_010351",10,"+",12,12,9,12,120,112,"unknown",12,0,0,1,"GTAG","N/A","","N/A","0","5__14270934__14280545",10
"chr13",42385360,42411386,"unknown_circ_018208",1,"-",1,1,1,1,84,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__42385361__42411386",1
"chr8",25156459,25158173,"unknown_circ_024999",1,"+",1,1,1,1,18,112,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__25156460__25158173",1
"chr1",212236225,212245555,"unknown_circ_015971",1,"+",1,1,1,1,72,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__212236226__212245555",1
"chr19",18245388,18245792,"unknown_circ_027239",1,"+",1,1,1,1,2,128,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__18245389__18245792",1
"chr6",146240483,146254314,"unknown_circ_019757",1,"-",1,1,1,1,74,58,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__146240484__146254314",1
"chr12",45725077,45816845,"unknown_circ_026461",1,"+",1,1,1,1,90,40,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__45725078__45816845",1
"chr11",46958117,47008861,"unknown_circ_010072",12,"+",12,12,11,12,124,110,"unknown",12,0,0,1,"GTAG","N/A","","N/A","0","11__46958118__47008861",12
"chr7",100457506,100460449,"unknown_circ_017814",1,"+",1,1,1,1,62,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__100457507__100460449",1
"chr16",87865484,87866181,"unknown_circ_020019",1,"+",1,1,1,1,10,120,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__87865485__87866181",1
"chr8",19824048,19824282,"unknown_circ_007101",1,"-",1,1,1,1,6,128,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","8__19824049__19824282",1
"chr20",33302393,33303169,"unknown_circ_012781",1,"-",1,1,1,1,108,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__33302394__33303169",1
"chrX",153578398,153578452,"unknown_circ_013572",3,"-",3,3,3,3,114,98,"unknown",3,0,0,1,"GTAG","N/A","SHORT","N/A","0","X__153578399__153578452",3
"chr16",1364020,1374831,"unknown_circ_017824",1,"+",1,1,1,1,4,124,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__1364021__1374831",1
"chr3",57894802,57908750,"unknown_circ_020477",1,"+",1,1,1,1,52,72,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__57894803__57908750",1
"chr4",39891868,39933249,"unknown_circ_008490",1,"-",1,1,1,1,72,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__39891869__39933249",1
"chr12",51173922,51208222,"unknown_circ_002210",4,"+",4,4,4,4,60,96,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","12__51173923__51208222",4
"chr11",18305341,18308257,"unknown_circ_003728",1,"-",1,1,1,1,10,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__18305342__18308257",1
"chr7",44443286,44524883,"unknown_circ_001027",1,"-",1,1,1,1,2,128,"unknown",1,1,1,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","7__44443287__44524883",1
"chr19",11217240,11218190,"unknown_circ_022678",1,"+",1,1,1,1,2,118,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__11217241__11218190",1
"chr7",72861593,72864019,"unknown_circ_012341",1,"-",1,1,1,1,14,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__72861594__72864019",1
"chr1",21327691,21437876,"unknown_circ_026341",1,"-",1,1,1,1,88,34,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__21327692__21437876",1
"chr1",100346187,100350007,"unknown_circ_020111",1,"+",1,1,1,1,38,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__100346188__100350007",1
"chr2",242162233,242162294,"unknown_circ_002676",1,"+",1,1,1,1,166,14,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","2__242162234__242162294",1
"chr11",46515157,46534363,"unknown_circ_002619",12,"-",12,12,11,12,114,124,"unknown",12,0,0,1,"GTAG","N/A","","N/A","0","11__46515158__46534363",12
"chr22",24730377,24765288,"unknown_circ_027529",1,"+",1,1,1,1,136,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__24730378__24765288",1
"chr8",66582107,66620246,"unknown_circ_010497",1,"+",1,1,1,1,92,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__66582108__66620246",1
"chr10",70513608,70517134,"unknown_circ_011431",1,"+",1,1,1,1,28,106,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__70513609__70517134",1
"chr11",10049998,10052717,"unknown_circ_000436",2,"-",2,2,2,2,22,118,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__10049999__10052717",2
"chr8",99718694,99761618,"unknown_circ_013262",6,"-",6,6,6,6,124,116,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","8__99718695__99761618",6
"chr8",145229747,145230467,"unknown_circ_006688",1,"+",2,2,2,2,100,108,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","8__145229748__145230467",1
"chr2",32703702,32725176,"unknown_circ_001839",3,"+",4,4,4,4,88,138,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","2__32703703__32725176",3
"chr12",9123673,9210762,"unknown_circ_020667",1,"+",1,1,1,1,50,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__9123674__9210762",1
"chr17",61902184,61902523,"unknown_circ_023704",1,"-",1,1,1,1,64,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__61902185__61902523",1
"chr20",44443022,44444384,"unknown_circ_011942",1,"+",1,1,1,1,52,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__44443023__44444384",1
"chr3",33725850,33731424,"unknown_circ_014054",1,"-",1,1,1,1,88,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__33725851__33731424",1
"chrX",57621424,57623087,"unknown_circ_019530",1,"+",1,1,1,1,116,14,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","X__57621425__57623087",1
"chr11",9199678,9202631,"unknown_circ_004925",3,"-",3,3,3,3,108,102,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","11__9199679__9202631",3
"chr9",139836497,139838558,"unknown_circ_007599",1,"-",1,1,1,1,32,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__139836498__139838558",1
"chr20",13539654,13561628,"unknown_circ_026075",1,"-",1,1,1,1,90,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__13539655__13561628",1
"chr7",127961318,127970981,"unknown_circ_020220",1,"-",1,1,1,1,16,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__127961319__127970981",1
"chr22",19865662,19868221,"unknown_circ_023046",1,"+",1,1,1,1,36,88,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","22__19865663__19868221",1
"chr1",230398318,230401113,"unknown_circ_002173",1,"+",1,1,1,1,120,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__230398319__230401113",1
"chr7",100179942,100180005,"unknown_circ_022375",1,"+",1,1,1,1,108,60,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","7__100179943__100180005",1
"chr15",66641397,66641775,"unknown_circ_002833",4,"-",5,5,5,5,38,60,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","15__66641398__66641775",4
"chr7",156956503,156957224,"unknown_circ_011675",1,"+",1,1,1,1,70,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__156956504__156957224",1
"chr15",66807863,66813543,"unknown_circ_010476",1,"+",2,2,2,2,122,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","15__66807864__66813543",1
"chr12",57463016,57470729,"unknown_circ_002841",1,"-",1,1,1,1,106,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__57463017__57470729",1
"chr19",10786848,10786905,"unknown_circ_013494",1,"-",1,1,1,1,12,22,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","19__10786849__10786905",1
"chr6",99823815,99828217,"unknown_circ_010620",1,"-",1,1,1,1,22,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__99823816__99828217",1
"chr7",101559394,101592250,"unknown_circ_016183",4,"+",4,4,4,4,100,68,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","7__101559395__101592250",4
"chr9",36665346,36677247,"unknown_circ_022934",1,"+",1,1,1,1,16,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__36665347__36677247",1
"chr7",108137027,108138021,"unknown_circ_028541",1,"-",1,1,1,1,96,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__108137028__108138021",1
"chr8",48793976,48805947,"unknown_circ_010381",1,"-",1,1,1,1,40,142,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__48793977__48805947",1
"chr18",44623675,44662820,"unknown_circ_027963",1,"-",1,1,1,1,88,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","18__44623676__44662820",1
"chr11",65204008,65211530,"unknown_circ_010255",1,"+",1,1,1,1,122,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__65204009__65211530",1
"chr19",13263087,13263884,"unknown_circ_006391",1,"+",1,1,1,1,82,46,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","19__13263088__13263884",1
"chr9",133352257,133355836,"unknown_circ_006418",8,"+",8,8,7,8,36,22,"unknown",8,0,0,1,"GTAG","N/A","","N/A","0","9__133352258__133355836",8
"chr5",61821968,61857084,"unknown_circ_008584",1,"+",2,2,2,2,116,26,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__61821969__61857084",1
"chr13",113891136,113909439,"unknown_circ_019565",1,"+",1,1,1,1,34,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__113891137__113909439",1
"chr11",119145541,119149423,"unknown_circ_028346",1,"+",1,1,1,1,20,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__119145542__119149423",1
"chr7",131122543,131163436,"unknown_circ_007850",1,"+",1.5,2,2,1.5,64,80,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","7__131122544__131163436",1
"chr8",71495398,71499411,"unknown_circ_024920",1,"-",1,1,1,1,2,108,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__71495399__71499411",1
"chr4",85818063,85833472,"unknown_circ_000699",1,"-",1,1,1,1,128,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__85818064__85833472",1
"chr5",370685,370723,"unknown_circ_009664",1,"+",2,2,2,2,64,150,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","5__370686__370723",1
"chr12",5841685,5860136,"unknown_circ_020018",1,"-",1,1,1,1,44,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__5841686__5860136",1
"chr6",26216752,26216823,"unknown_circ_022019",1,"-",1,1,1,1,24,20,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","6__26216753__26216823",1
"chr8",56695306,56708711,"unknown_circ_017464",1,"+",1,1,1,1,6,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__56695307__56708711",1
"chr16",66842423,66844675,"unknown_circ_000822",1,"-",1,1,1,1,10,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__66842424__66844675",1
"chr11",67351993,67352072,"unknown_circ_015125",1,"+",1,1,1,1,160,46,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","11__67351994__67352072",1
"chr5",132422473,132424853,"unknown_circ_026197",1,"+",1,1,1,1,56,72,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__132422474__132424853",1
"chr1",7478876,7478953,"unknown_circ_009286",1,"-",1,1,1,1,84,44,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","1__7478877__7478953",1
"chr17",80714040,80861354,"unknown_circ_011931",2,"+",2,2,2,2,58,92,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","17__80714041__80861354",2
"chr1",156713601,156713670,"unknown_circ_010611",1,"-",1,1,1,1,94,114,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","1__156713602__156713670",1
"chr18",45391429,45446540,"unknown_circ_013179",1,"-",1,1,1,1,10,104,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","18__45391430__45446540",1
"chr2",72907742,72907864,"unknown_circ_027248",1,"-",1,1,1,1,24,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__72907743__72907864",1
"chr14",55048997,55052284,"unknown_circ_027093",1,"+",1,1,1,1,60,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__55048998__55052284",1
"chr7",105112578,105148991,"unknown_circ_005810",2,"-",2,2,2,2,94,40,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__105112579__105148991",2
"chr15",64015380,64041990,"unknown_circ_014072",1,"-",1,1,1,1,128,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__64015381__64041990",1
"chr20",35812582,35812776,"unknown_circ_000827",11,"+",12,12,12,12,130,110,"unknown",12,0,0,1,"GTAG","N/A","","N/A","0","20__35812583__35812776",11
"chr12",48465449,48495299,"unknown_circ_006792",2,"-",1.5,2,2,1.5,46,62,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","12__48465450__48495299",2
"chr5",109117096,109125228,"unknown_circ_017148",3,"+",3,3,3,3,94,58,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__109117097__109125228",3
"chr18",693881,706578,"unknown_circ_024761",1,"-",1,1,1,1,24,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","18__693882__706578",1
"chr21",40552210,40553804,"unknown_circ_028708",1,"-",1,1,1,1,130,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","21__40552211__40553804",1
"chr2",61406115,61413951,"unknown_circ_022499",1,"+",1,1,1,1,92,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__61406116__61413951",1
"chr14",105677458,105677630,"unknown_circ_027053",1,"-",1,1,1,1,80,34,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__105677459__105677630",1
"chr1",146736080,146767245,"unknown_circ_000282",1,"+",1,1,1,1,106,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__146736081__146767245",1
"chr11",126133990,126137607,"unknown_circ_012612",1,"-",2,2,2,2,86,138,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__126133991__126137607",1
"chr16",31194165,31194292,"unknown_circ_006502",1,"+",1,1,1,1,2,82,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","16__31194166__31194292",1
"chr19",14568842,14569187,"unknown_circ_002871",3,"+",3,3,3,3,126,82,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","19__14568843__14569187",3
"chr8",140998933,141034176,"unknown_circ_000958",3,"-",3,3,2,3,72,74,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","8__140998934__141034176",3
"chr3",119624601,119666198,"unknown_circ_009048",1,"-",1,1,1,1,12,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__119624602__119666198",1
"chr16",89804650,89851372,"unknown_circ_018464",1,"-",1,1,1,1,104,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__89804651__89851372",1
"chr1",41651792,41658572,"unknown_circ_026713",1,"-",1,1,1,1,66,40,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__41651793__41658572",1
"chr6",26234687,26234755,"unknown_circ_009104",1,"-",1,1,1,1,86,120,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","6__26234688__26234755",1
"chr17",78448225,78448286,"unknown_circ_004214",1,"+",1,1,1,1,104,106,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","17__78448226__78448286",1
"chr1",156954130,156963016,"unknown_circ_008085",1,"-",1,1,1,1,32,100,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__156954131__156963016",1
"chr15",59205697,59205774,"unknown_circ_022130",1,"-",1,1,1,1,78,130,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","15__59205698__59205774",1
"chr15",44751188,44751398,"unknown_circ_005738",2,"+",2,2,2,2,44,106,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","15__44751189__44751398",2
"chr19",50285787,50298995,"unknown_circ_025981",1,"+",1,1,1,1,16,96,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__50285788__50298995",1
"chr11",76670022,76709865,"unknown_circ_011154",1,"+",1,1,1,1,24,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__76670023__76709865",1
"chr20",3199162,3199640,"unknown_circ_003813",3,"+",3,3,3,3,134,92,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","20__3199163__3199640",3
"chr6",147525536,147588303,"unknown_circ_026584",1,"+",1,1,1,1,60,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__147525537__147588303",1
"chr2",226378086,226378388,"unknown_circ_015255",1,"+",1,1,1,1,4,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__226378087__226378388",1
"chr13",97999057,97999321,"unknown_circ_016111",1,"+",1,1,1,1,56,78,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__97999058__97999321",1
"chr17",3566531,3568092,"unknown_circ_026844",1,"-",1,1,1,1,12,130,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__3566532__3568092",1
"chr9",86594895,86594956,"unknown_circ_005869",1,"-",1,1,1,1,40,134,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","9__86594896__86594956",1
"chr2",48066166,48066557,"unknown_circ_012684",1,"-",1,1,1,1,14,110,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","2__48066167__48066557",1
"chr2",36538191,171869419,"unknown_circ_020161",1,"+",1,1,1,1,2,132,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","2__36538192__171869419",1
"chr1",23357030,23377017,"unknown_circ_010296",1,"+",1,1,1,1,74,46,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__23357031__23377017",1
"chr6",33744730,33754551,"unknown_circ_017739",3,"-",3,3,3,3,134,46,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","6__33744731__33754551",3
"chr10",126799558,126822181,"unknown_circ_016903",2,"-",2,2,2,2,26,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__126799559__126822181",2
"chr2",157352555,157414094,"unknown_circ_021275",1,"+",1,1,1,1,44,52,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__157352556__157414094",1
"chr10",31662050,31676727,"unknown_circ_002414",1,"+",1,1,1,1,30,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__31662051__31676727",1
"chr10",73580038,73581722,"unknown_circ_016422",3,"-",3,3,3,3,82,134,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","10__73580039__73581722",3
"chr1",180945253,180974599,"unknown_circ_017234",1,"-",1,1,1,1,108,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__180945254__180974599",1
"chrM",14563,15491,"unknown_circ_010653",1,"-",1,1,1,1,10,112,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","M__14564__15491",1
