"","x"
"4737","7__17913151__17937069"
"4738","7__1024802__1024959"
"4739","7__87837822__87838767"
"4740","7__117400489__117432835"
"4741","7__74119496__74133260"
"4742","7__87145825__87145981"
"4743","7__76092862__76093026"
"4744","7__107595912__107596075"
"4745","7__92247386__92300849"
"4746","7__102944858__102944937"
"4747","7__20406635__20420454"
"4748","7__20420289__20420454"
"4749","7__138768526__138774505"
"4750","7__44684926__44706450"
"4751","7__44714010__44714867"
"4752","7__44714010__44715748"
"4753","7__116339125__116397828"
"4754","7__156549087__156619438"
"4755","7__156589083__156619438"
"4756","7__156619299__156619438"
"4757","7__156619299__156629579"
"4758","7__2566470__2566555"
"4759","7__158851172__158902610"
"4760","7__29160509__29160687"
"4761","7__50737419__50771605"
"4762","7__51111080__51153001"
"4763","7__51152863__51261286"
"4764","7__51258547__51261286"
"4765","7__30100500__30102358"
"4766","7__30661009__30665935"
"4767","7__30661009__30668285"
"4768","7__142988633__142989791"
"4769","7__142989393__142989791"
"4770","7__99621042__99621930"
"4771","7__2404007__2409317"
"4772","7__100225847__100226995"
"4773","7__100226876__100228675"
"4774","7__100189290__100189525"
"4775","7__6178723__6185879"
"4776","7__100771674__100775350"
"4777","7__100771810__100775350"
"4778","7__100843515__100843796"
"4779","7__100843689__100843796"
"4780","7__100867218__100867471"
"4781","7__8062113__8099878"
"4782","7__129297183__129330386"
"4783","7__148523561__148544397"
"4784","7__149946037__149990508"
"4785","7__151174419__151188100"
"4786","7__72952264__72954382"
"4787","7__73510952__73511519"
"4788","7__158552177__158560465"
"4789","7__158580695__158580784"
"4790","7__35707044__35709938"
"4791","7__35707044__35712888"
"4792","7__23015829__23030758"
"4793","7__33057051__33075600"
"4794","7__5941288__5951553"
"4795","7__138579088__138604184"
"4796","7__138189035__138223548"
"4797","7__138199957__138223548"
"4798","7__138203934__138235925"
"4799","7__138235808__138264277"
"4800","7__138261118__138264277"
"4801","7__158672375__158711560"
"4802","7__75177053__75203206"
"4803","7__75189036__75203206"
"4804","7__75192239__75203206"
"4805","7__75197503__75203206"
"4806","7__75197503__75210614"
"4807","7__75210553__75211467"
"4808","7__77214860__77227218"
"4809","7__75614897__75615559"
"4810","7__131082026__131082135"
"4811","7__131155601__131163436"
"4812","7__129756285__129769416"
"4813","7__133002038__133059756"
"4814","7__150814182__150815719"
"4815","7__150817074__150817232"
"4816","7__152480272__152498816"
"4817","7__76871008__76885826"
"4818","7__75066793__75068502"
"4819","7__75070710__75070925"
"4820","7__75068422__75104454"
"4821","7__108119628__108138021"
"4822","7__104782455__104783777"
"4823","7__47331553__47344601"
"4824","7__47451325__47467974"
"4825","7__47451325__47481653"
"4826","7__23357258__23381808"
"4827","7__23381683__23401360"
"4828","7__22306583__22357656"
"4829","7__6426843__6431672"
"4830","7__6505702__6509385"
"4831","7__23224689__23224917"
"4832","7__6621238__6624891"
"4833","7__6624647__6624891"
"4834","7__16722405__16729531"
"4835","7__45141946__45143855"
"4836","7__44605403__44611335"
"4837","7__44089824__44092540"
"4838","7__6844569__6845668"
"4839","7__6852607__6862991"
"4840","7__6639460__6641771"
"4841","7__55231426__55233130"
"4842","7__55221704__55241736"
"4843","7__55242415__55249171"
"4844","7__75686728__75687396"
"4845","7__75686728__75692910"
"4846","7__76247500__76247617"
"4847","7__56045819__56052571"
"4848","7__100277130__100283104"
"4849","7__129818242__129818367"
"4850","7__129813472__129821559"
"4851","7__129813472__129832663"
"4852","7__129824024__129832663"
"4853","7__5545043__5545261"
"4854","7__135285618__135299021"
"4855","7__135262544__135302430"
"4856","7__135262544__135303351"
"4857","7__135289088__135315218"
"4858","7__135302350__135315218"
"4859","7__135312721__135330344"
"4860","7__148708938__148716289"
"4861","7__154774929__154790494"
"4862","7__138305791__138333882"
"4863","7__138960843__138969320"
"4864","7__140476712__140508795"
"4865","7__140500162__140508795"
"4866","7__140064208__140069482"
"4867","7__140080082__140080190"
"4868","7__44621048__44621422"
"4869","7__99045744__99048418"
"4870","7__6456258__6456552"
"4871","7__6461358__6464466"
"4872","7__6464383__6465745"
"4873","7__6465619__6470238"
"4874","7__6465619__6476164"
"4875","7__6472468__6476164"
"4876","7__23547039__23552701"
"4877","7__107002478__107013205"
"4878","7__6736970__6737442"
"4879","7__5327437__5327616"
"4880","7__5327440__5331452"
"4881","7__5327437__5334565"
"4882","7__97820926__97823884"
"4883","7__794226__794458"
"4884","7__794226__803611"
"4885","7__794226__810255"
"4886","7__780984__814799"
"4887","7__810108__814799"
"4888","7__813685__814799"
"4889","7__872142__881767"
"4890","7__892246__909153"
"4891","7__1510482__1512022"
"4892","7__1518362__1519320"
"4893","7__1526261__1529318"
"4894","7__1510769__1532742"
"4895","7__1527396__1532742"
"4896","7__150764961__150768384"
"4897","7__150774188__150774323"
"4898","7__4780469__4780654"
"4899","7__99690915__99691964"
"4900","7__99695237__99696338"
"4901","7__99672758__99673253"
"4902","7__102181540__102208631"
"4903","7__102207444__102208631"
"4904","7__102180462__102210371"
"4905","7__65751498__65751696"
"4906","7__65751498__65817542"
"4907","7__65432718__65435353"
"4908","7__65439282__65444528"
"4909","7__65444386__65444528"
"4910","7__35009045__35013217"
"4911","7__74524752__74528329"
"4912","7__137569741__137570248"
"4913","7__74433140__74434317"
"4914","7__155457869__155473602"
"4915","7__155465561__155473602"
"4916","7__155503897__155532720"
"4917","7__618893__624205"
"4918","7__645830__751164"
"4919","7__76062787__76063472"
"4920","7__76063355__76069928"
"4921","7__76069567__76069928"
"4922","7__103136973__103205998"
"4923","7__103301823__103301974"
"4924","7__103301823__103368654"
"4925","7__103338300__103557632"
"4926","7__75616678__75616746"
"4927","7__74239462__74248066"
"4928","7__72361166__72400649"
"4929","7__98522735__98524989"
"4930","7__98513346__98545963"
"4931","7__98533202__98551056"
"4932","7__98559925__98563518"
"4933","7__100410369__100410830"
"4934","7__100410369__100411643"
"4935","7__100417179__100417918"
"4936","7__144288516__144320354"
"4937","7__148851037__148864022"
"4938","7__127326667__127339007"
"4939","7__127326667__127342580"
"4940","7__127344893__127361454"
"4941","7__127447538__127528065"
"4942","7__127447538__127544872"
"4943","7__74812091__74814642"
"4944","7__111926928__111927129"
"4945","7__148963426__148964313"
"4946","7__97860273__97862284"
"4947","7__97857326__97874005"
"4948","7__99773830__99773988"
"4949","7__99701032__99701315"
"4950","7__99701032__99704137"
"4951","7__101713619__101848450"
"4952","8__17159663__17170910"
"4953","8__17400827__17401224"
"4954","8__17400827__17402115"
"4955","8__56982262__56986718"
"4956","8__56986254__56986718"
"4957","8__28588740__28595180"
"4958","8__28570974__28600731"
"4959","8__53580581__53599527"
"4960","8__101273770__101276423"
"4961","8__101299729__101300495"
"4962","8__74585342__74601048"
"4963","8__120814034__120814265"
"4964","8__135521862__135533244"
"4965","8__101716525__101717901"
"4966","8__101718879__101719033"
"4967","8__101721361__101721451"
"4968","8__101721361__101721959"
"4969","8__101721361__101724685"
"4970","8__101716525__101725409"
"4971","8__101721361__101725409"
"4972","8__101721361__101730508"
"4973","8__101727690__101730508"
"4974","8__145622422__145625887"
"4975","8__145619449__145626469"
"4976","8__145620480__145626685"
"4977","8__38271436__38283763"
"4978","8__38282027__38283763"
"4979","8__38271436__38285611"
"4980","8__38314874__38315052"
"4981","8__42259306__42260979"
"4982","8__17808124__17810695"
"4983","8__41905896__41907225"
"4984","8__26439485__26441499"
"4985","8__67986478__68018210"
"4986","8__67986478__68066371"
"4987","8__90777569__90801710"
"4988","8__91029352__91063967"
"4989","8__98827556__98827629"
"4990","8__98827556__98831466"
"4991","8__98831368__98837381"
"4992","8__42183488__42186732"
"4993","8__103281206__103293747"
"4994","8__103312228__103324473"
"4995","8__103298588__103354912"
"4996","8__103297741__103359320"
"4997","8__103357624__103372893"
"4998","8__103372299__103373854"
"4999","8__11157532__11177347"
"5000","8__11162350__11177347"
"5001","8__11174182__11177347"
"5002","8__29959414__29962002"
"5003","8__30557598__30560757"
"5004","8__30560610__30560757"
"5005","8__48882358__48884028"
"5006","8__142160933__142161936"
"5007","8__142160933__142178624"
"5008","8__142175285__142178624"
"5009","8__142160933__142200516"
"5010","8__142195238__142200516"
"5011","8__22411965__22419444"
"5012","8__22332467__22333137"
"5013","8__22332467__22370945"
"5014","8__42720559__42720632"
"5015","8__42716888__42725255"
"5016","8__54967620__54975935"
"5017","8__87386259__87437547"
"5018","8__141549419__141551457"
"5019","8__141582911__141595410"
"5020","8__133806656__133806827"
"5021","8__17532695__17573410"
"5022","8__17570723__17573410"
"5023","8__17512070__17613470"
"5024","8__17601113__17613470"
"5025","8__37967897__37968351"
"5026","8__37971710__37976881"
"5027","8__37978450__37986469"
"5028","8__21826994__21837714"
"5029","8__21853003__21853110"
"5030","8__21826994__21856816"
"5031","8__21856266__21857185"
"5032","8__132956992__132958880"
"5033","8__132958730__132958880"
"5034","8__100168777__100182391"
"5035","8__100286426__100287482"
"5036","8__100479642__100479862"
"5037","8__100454629__100494030"
"5038","8__100443765__100523740"
"5039","8__100396436__100589861"
"5040","8__100796543__100883925"
"5041","8__29927158__29931571"
"5042","8__124031435__124035019"
"5043","8__124034924__124037290"
"5044","8__124033687__124042956"
"5045","8__124035953__124042956"
"5046","8__71039048__71057083"
"5047","8__71036119__71075089"
"5048","8__71050438__71075089"
"5049","8__6272286__6338397"
"5050","8__19276167__19278029"
"5051","8__25156460__25159970"
"5052","8__25126361__25203127"
"5053","8__37623044__37623264"
"5054","8__37623044__37632999"
"5055","8__38194823__38205733"
"5056","8__117668095__117671219"
"5057","8__117669454__117671219"
"5058","8__146054428__146054989"
"5059","8__131164982__131181313"
"5060","8__131124340__131414216"
"5061","8__131226802__131414216"
"5062","8__131370263__131414216"
"5063","8__6605191__6605349"
"5064","8__95768264__95777542"
"5065","8__97307326__97321850"
"5066","8__124335178__124346562"
"5067","8__124338133__124350061"
"5068","8__124346118__124350061"
"5069","8__124346118__124351686"
"5070","8__124335178__124373886"
"5071","8__30332295__30336893"
"5072","8__144459550__144462155"
"5073","8__21937923__21938704"
"5074","8__21959219__21959362"
"5075","8__145658971__145665593"
"5076","8__145665734__145667795"
"5077","8__145737775__145738154"
"5078","8__146017158__146017525"
"5079","8__12955908__12960362"
"5080","8__113392581__113418956"
"5081","8__113347558__113599464"
"5082","8__113363404__113599464"
"5083","8__113349772__113668570"
"5084","8__113841915__113960106"
"5085","8__48308936__48320523"
"5086","8__48508373__48511758"
"5087","8__48626051__48626203"
"5088","8__90921795__90933399"
"5089","8__101936183__101937267"
"5090","8__95518728__95524317"
"5091","8__95543191__95550574"
"5092","8__95549331__95550574"
"5093","8__95531213__95556170"
"5094","8__94798451__94803547"
"5095","8__125332327__125335616"
"5096","8__141262876__141370292"
"5097","8__42914235__42938323"
"5098","8__42919244__42932507"
"5099","8__42287582__42323435"
"5100","8__42317414__42323435"
"5101","8__38873637__38884329"
"5102","8__38912000__38913291"
"5103","8__141678368__141684503"
"5104","8__141710990__141716304"
"5105","8__141712669__141716304"
"5106","8__141799573__141813749"
"5107","8__141762331__141900868"
"5108","8__141771264__141900868"
"5109","8__141828376__141900868"
"5110","8__141935760__141935848"
"5111","8__141889570__141994254"
"5112","8__38793512__38814904"
"5113","8__38803642__38814904"
"5114","8__38808368__38814904"
"5115","8__145487970__145488131"
"5116","8__143381847__143399995"
"5117","8__143293441__143427253"
"5118","8__61653818__61655656"
"5119","8__61653818__61707686"
"5120","8__61653818__61713084"
"5121","8__61653818__61749571"
"5122","8__61653818__61750394"
"5123","8__61653818__61750814"
"5124","8__121644684__121706148"
"5125","8__121705932__121706148"
"5126","8__95897295__95897786"
"5127","8__145001578__145009097"
"5128","8__145008166__145009097"
"5129","8__145000952__145011239"
"5130","8__145111050__145113051"
"5131","8__145151487__145152037"
"5132","8__144771374__144773883"
"5133","8__144772227__144773883"
"5134","8__145540850__145541680"
"5135","8__144922101__144922202"
"5136","8__54882952__54900819"
"5137","8__54912505__54923052"
"5138","8__145678605__145678843"
"5139","8__145677742__145689995"
"5140","8__39079129__39103685"
"5141","8__28983999__29004057"
"5142","8__17092225__17094882"
"5143","8__66637012__66660038"
"5144","8__66657642__66695078"
"5145","8__26220200__26223922"
"5146","8__48685669__48711951"
"5147","8__48748899__48749980"
"5148","8__48730011__48777324"
"5149","8__48685669__48817536"
"5150","8__48839754__48840450"
"5151","8__48839754__48842572"
"5152","8__48690247__48847618"
"5153","8__48740729__48848460"
"5154","8__48826461__48848460"
"5155","8__48685669__48849077"
"5156","8__48848913__48856589"
"5157","8__48846525__48866279"
"5158","8__48848913__48866279"
"5159","8__56879274__56882352"
"5160","9__102782898__102784508"
"5161","9__17330630__17416187"
"5162","9__96233423__96233669"
"5163","9__96233423__96278551"
"5164","9__96277949__96278551"
"5165","9__96233423__96291862"
"5166","9__96233423__96305753"
"5167","9__96233423__96320292"
"5168","9__96233423__96324586"
"5169","9__125616810__125618157"
"5170","9__125616231__125627936"
"5171","9__125622196__125642404"
"5172","9__111665843__111665949"
"5173","9__108128627__108137016"
"5174","9__3248032__3346764"
"5175","9__3330259__3395596"
"5176","9__3346667__3395596"
"5177","9__2028987__2039900"
"5178","9__99271955__99327765"
"5179","9__99314078__99327765"
"5180","9__99324975__99327765"
"5181","9__99537070__99538527"
"5182","9__33026473__33036687"
"5183","9__33311104__33319125"
"5184","9__33311104__33328676"
"5185","9__33351558__33352717"
"5186","9__33351558__33364772"
"5187","9__112025330__112030713"
"5188","9__131741541__131744980"
"5189","9__131742885__131749154"
"5190","9__131752399__131760902"
"5191","9__131742885__131764255"
"5192","9__131742885__131765254"
"5193","9__117185594__117188693"
"5194","9__133729451__133730483"
"5195","9__133729451__133738422"
"5196","9__133729451__133750439"
"5197","9__91041297__91063904"
"5198","9__111795587__111812972"
"5199","9__111798486__111853435"
"5200","9__111812563__111853435"
"5201","9__111853202__111853435"
"5202","9__111795587__111870850"
"5203","9__123731339__123779789"
"5204","9__123731339__123783972"
"5205","9__123751324__123792765"
"5206","9__114332371__114359712"
"5207","9__114840818__114842445"
"5208","9__114904600__114919893"
"5209","9__116835205__116835306"
"5210","9__6805599__6805774"
"5211","9__6887960__6893232"
"5212","9__132984929__132985438"
"5213","9__132984929__132988783"
"5214","9__133498095__133507665"
"5215","9__133507329__133511513"
"5216","9__35736224__35736308"
"5217","9__71357417__71357573"
"5218","9__71549806__71555706"
"5219","9__4286038__4286523"
"5220","9__134457992__134505711"
"5221","9__135147097__135156961"
"5222","9__135152447__135218186"
"5223","9__74484999__74489999"
"5224","9__115013209__115015068"
"5225","9__115024715__115030475"
"5226","9__115013209__115060196"
"5227","9__115014958__115060196"
"5228","9__115024715__115060196"
"5229","9__115060121__115060196"
"5230","9__115024715__115092754"
"5231","9__110062422__110068928"
"5232","9__110062422__110074018"
"5233","9__110068660__110074018"
"5234","9__131396968__131399306"
"5235","9__131882792__131885417"
"5236","9__131284947__131289804"
"5237","9__131289735__131295934"
"5238","9__127064215__127089724"
"5239","9__127064215__127101944"
"5240","9__127915812__127923185"
"5241","9__127923120__127933459"
"5242","9__115166275__115171301"
"5243","9__102606931__102607130"
"5244","9__102594971__102609897"
"5245","9__102606931__102609897"
"5246","9__126319849__126414402"
"5247","9__126414292__126520101"
"5248","9__126371715__126531842"
"5249","9__126392655__126554909"
"5250","9__126429305__126554909"
"5251","9__126519982__126554909"
"5252","9__126212972__126641300"
"5253","9__126371715__126641300"
"5254","9__126392655__126641300"
"5255","9__126531793__126641300"
"5256","9__4823548__4833228"
"5257","9__33068822__33071890"
"5258","9__134049442__134053797"
"5259","9__134062676__134064518"
"5260","9__138706943__138774924"
"5261","9__138707736__138774924"
"5262","9__138715796__138774924"
"5263","9__138741983__138774924"
"5264","9__138754313__138774924"
"5265","9__138758302__138774924"
"5266","9__138773479__138774924"
"5267","9__138774662__138774924"
"5268","9__137591755__137593179"
"5269","9__137620516__137697060"
"5270","9__133329692__133333976"
"5271","9__133339498__133346902"
"5272","9__133327611__133355836"
"5273","9__133352258__133355836"
"5274","9__133364720__133370410"
"5275","9__133327611__133374957"
"5276","9__133570879__133578568"
"5277","9__134401316__134404425"
"5278","9__134305477__134308181"
"5279","9__134305477__134314448"
"5280","9__134314376__134357195"
"5281","9__134353131__134357949"
"5282","9__134314376__134367647"
"5283","9__99220661__99220823"
"5284","9__99084280__99107683"
"5285","9__99122436__99130587"
"5286","9__99126746__99130587"
"5287","9__86284100__86293514"
"5288","9__86284100__86301070"
"5289","9__86297866__86301070"
"5290","9__74309425__74313120"
"5291","9__74324175__74332995"
"5292","9__88307604__88327481"
"5293","9__80923330__80932720"
"5294","9__114187698__114190441"
"5295","9__114202652__114206774"
"5296","9__130674547__130678773"
"5297","9__116018394__116021142"
"5298","9__130575474__130576556"
"5299","9__132612092__132625578"
"5300","9__103082547__103084053"
"5301","9__103082547__103088761"
"5302","9__103082547__103092451"
"5303","9__127965287__127970000"
"5304","9__127969843__127995024"
"5305","9__100409774__100418046"
"5306","9__26917095__26917163"
"5307","9__34657032__34660597"
"5308","9__33923377__33923476"
"5309","9__33932560__33933626"
"5310","9__33926987__33944637"
"5311","9__33941647__33944637"
"5312","9__33926615__33956144"
"5313","9__33948372__33956144"
"5314","9__33953283__33956144"
"5315","9__33953283__33963789"
"5316","9__33956077__33973235"
"5317","9__33960824__33973235"
"5318","9__33948372__33996331"
"5319","9__33953283__33996331"
"5320","9__33971649__33996331"
"5321","9__33996221__34017187"
"5322","9__36352739__36353328"
"5323","9__36369716__36390613"
"5324","9__35703772__35706363"
"5325","9__35706765__35706897"
"5326","9__35717616__35717783"
"5327","9__37424842__37426651"
"5328","9__37425919__37432135"
"5329","9__6460573__6493932"
"5330","9__14112998__14113080"
"5331","9__37126309__37126939"
"5332","9__37126309__37305711"
"5333","9__37302185__37305711"
"5334","9__37126309__37327831"
"5335","9__97177440__97200810"
"5336","9__97191471__97200810"
"5337","9__97177440__97203381"
"5338","9__97191471__97218619"
"5339","9__97207246__97220746"
"5340","9__97535284__97686457"
"5341","9__125033143__125033354"
"5342","9__125033143__125054119"
"5343","9__125047448__125054119"
"5344","9__125054028__125054119"
"5345","9__127298157__127298411"
"5346","9__127300371__127302466"
"5347","9__127298157__127306136"
"5348","9__119380603__119382722"
"5349","9__136277419__136278041"
"5350","9__135917474__135930351"
"5351","9__130947826__130950213"
"5352","9__130257599__130258374"
"5353","9__132862908__132872705"
"5354","9__139353586__139354575"
"5355","9__140458886__140459606"
"5356","9__140459537__140459606"
"5357","9__138905045__138908275"
"5358","9__77599823__77632364"
"5359","9__117386630__117401006"
"5360","9__117399270__117401006"
"5361","9__97873745__97879672"
"5362","9__139837801__139837958"
"5363","9__139837801__139838558"
"5364","9__36246028__36246479"
"5365","9__135981319__135985108"
"5366","9__136671203__136677338"
"5367","9__136726496__136726554"
"5368","9__136339102__136340235"
"5369","9__131479026__131480904"
"5370","9__14746921__14806844"
"5371","9__14769722__14806844"
"5372","9__14784368__14808132"
"5373","9__14784368__14823325"
"5374","9__14784368__14910234"
"5375","9__34338711__34339164"
"5376","9__107645320__107651476"
"5377","9__107651383__107651476"
"5378","9__115336337__115337531"
"5379","9__125895124__125910149"
"5380","9__128099297__128104578"
"5381","9__128099297__128109220"
"5382","9__95874500__95874571"
"5383","9__33465205__33466985"
"5384","9__135802588__135804339"
"5385","9__140347188__140352353"
"5386","9__131073166__131084009"
"5387","9__131079431__131084009"
"5388","9__131085295__131088160"
"5389","9__131085295__131095222"
"5390","9__162432__172172"
"5391","9__16727795__16738483"
"5392","9__127733649__127734123"
"5393","9__127757213__127765849"
"5394","9__124751474__124752049"
"5395","9__140069689__140074836"
"5396","9__140074633__140074836"
"5397","9__140070160__140080808"
"5398","9__140006564__140007739"
"5399","9__140007405__140007739"
"5400","9__19423860__19424839"
"5401","9__140622801__140638542"
"5402","9__140611078__140646860"
"5403","9__140646783__140652463"
"5404","9__140637823__140657272"
"5405","9__140669561__140693366"
"5406","9__140685300__140693366"
"5407","9__140657127__140695436"
"5408","9__140676743__140695436"
"5409","9__140685300__140695436"
"5410","9__140693265__140695436"
"5411","9__140669561__140710514"
"5412","9__98669360__98669553"
"5413","9__118997418__118997916"
"5414","9__119093523__119097353"
"5415","9__34269255__34271928"
"5416","9__20720379__20823114"
"5417","9__20820940__20823114"
"5418","9__20717793__20874806"
"5419","9__20819795__20885229"
"5420","9__20862577__20885229"
"5421","9__20907149__20916936"
"5422","9__20907149__20929595"
"5423","9__20944626__20953064"
"5424","9__140108419__140109470"
"5425","9__140100684__140110469"
"5426","9__140150359__140150880"
"5427","9__140160329__140166674"
"5428","9__95027211__95027835"
"5429","9__95030456__95032265"
"5430","9__90254565__90260929"
"5431","9__84249012__84249216"
"5432","9__84198598__84268951"
"5433","9__84228292__84268951"
"5434","9__84267129__84268951"
"5435","9__129143343__129184227"
"5436","9__131365822__131366696"
"5437","9__131362359__131367756"
"5438","9__131336954__131374124"
"5439","9__131362359__131381282"
"5440","9__130210156__130210702"
"5441","9__79825532__79828230"
"5442","9__79829245__79862311"
"5443","9__35376025__35382504"
"5444","9__35384243__35384311"
"5445","9__35295693__35386290"
"5446","9__35380467__35399445"
"5447","9__35546427__35548532"
"5448","9__139006427__139008870"
"5449","9__139686163__139686482"
"5450","X__64732462__64749758"
"5451","X__64743440__64751318"
"5452","X__24197300__24197887"
"5453","X__48317922__48320183"
"5454","X__48320619__48321365"
"5455","X__48317922__48324480"
"5456","X__48319035__48324480"
"5457","X__48318118__48325464"
"5458","X__18917291__18918817"
"5459","X__18917291__18923977"
"5460","X__18917291__18926174"
"5461","X__18942174__18942643"
"5462","X__18917291__18944705"
"5463","X__18917291__18972530"
"5464","X__16711264__16721064"
"5465","X__10031485__10035530"
"5466","X__48780414__48780572"
"5467","X__108917631__108921644"
"5468","X__108917631__108926895"
"5469","X__108902583__108939425"
"5470","X__153662554__153664862"
"5471","X__53410018__53440088"
"5472","X__53410018__53441819"
"5473","X__131516206__131526362"
"5474","X__131518691__131526362"
"5475","X__131524875__131526362"
"5476","X__131526171__131526362"
"5477","X__131516206__131540420"
"5478","X__107083900__107097934"
"5479","X__53564517__53572122"
"5480","X__53565298__53579402"
"5481","X__53574634__53585770"
"5482","X__53587149__53587377"
"5483","X__53581594__53588885"
"5484","X__53565298__53604027"
"5485","X__53607791__53607986"
"5486","X__53574634__53615494"
"5487","X__53610518__53618082"
"5488","X__53563341__53627269"
"5489","X__53596576__53627269"
"5490","X__53573665__53630462"
"5491","X__53565298__53642796"
"5492","X__53565298__53657986"
"5493","X__53574634__53674517"
"5494","X__53619358__53681075"
"5495","X__53674311__53681075"
"5496","X__69368611__69370172"
"5497","X__69561649__69573657"
"5498","X__69510288__69624672"
"5499","X__69516848__69624672"
"5500","X__48666440__48666733"
"5501","X__48666665__48666733"
"5502","X__24751872__24767109"
"5503","X__24839569__24861794"
"5504","X__24839569__24906239"
"5505","X__24839569__24948666"
"5506","X__49030682__49030772"
"5507","X__114868312__114869358"
"5508","X__129203275__129206392"
"5509","X__16870872__16870998"
"5510","X__149963679__149984551"
"5511","X__149983335__149984551"
"5512","X__46844285__46893190"
"5513","X__46884126__46914030"
"5514","X__47100676__47100849"
"5515","X__47442807__47444414"
"5516","X__54491884__54492285"
"5517","X__100356047__100364987"
"5518","X__100356047__100387445"
"5519","X__23739998__23740870"
"5520","X__23739998__23754133"
"5521","X__41012201__41047370"
"5522","X__41043251__41075905"
"5523","X__41055504__41084390"
"5524","X__137785146__137785249"
"5525","X__24078205__24080691"
"5526","X__153996577__153999154"
"5527","X__47061757__47061903"
"5528","X__47061555__47069086"
"5529","X__117883621__117900939"
"5530","X__19367430__19368228"
"5531","X__19713730__19725102"
"5532","X__41416285__41448845"
"5533","X__41416285__41646536"
"5534","X__44870206__44896934"
"5535","X__44919267__44920664"
"5536","X__44870206__44936071"
"5537","X__71681854__71684581"
"5538","X__70775804__70777522"
"5539","X__132826397__132888203"
"5540","X__133087077__133087238"
"5541","X__153627828__153628967"
"5542","X__109310575__109352374"
"5543","X__30870895__30889918"
"5544","X__153760403__153760677"
"5545","X__153761157__153762711"
"5546","X__153762553__153762711"
"5547","X__77243738__77275895"
"5548","X__77270159__77275895"
"5549","X__80047353__80049271"
"5550","X__17024344__17024467"
"5551","X__17043185__17065605"
"5552","X__17086525__17121902"
"5553","X__17151947__17157084"
"5554","X__40518479__40518859"
"5555","X__19475031__19475137"
"5556","X__54160206__54163023"
"5557","X__153277980__153278129"
"5558","X__153281483__153281548"
"5559","X__153281483__153282095"
"5560","X__153281483__153282518"
"5561","X__70361733__70361814"
"5562","X__154743647__154743926"
"5563","X__107840228__107911734"
"5564","X__85233771__85282561"
"5565","X__128944881__128945485"
"5566","X__100273960__100274392"
"5567","X__100275476__100276304"
"5568","X__153581140__153581825"
"5569","X__153581140__153582411"
"5570","X__153580549__153582851"
"5571","X__153581140__153585991"
"5572","X__153583193__153585991"
"5573","X__153587852__153588014"
"5574","X__153587614__153588955"
"5575","X__153587852__153588955"
"5576","X__153581140__153590516"
"5577","X__153585619__153590516"
"5578","X__153581140__153593087"
"5579","X__153585619__153595218"
"5580","X__153585619__153595912"
"5581","X__153582984__153596458"
"5582","X__47755244__47755339"
"5583","X__71494903__71495574"
"5584","X__106410879__106418423"
"5585","X__135092601__135106642"
"5586","X__153134975__153135389"
"5587","X__153128932__153141399"
"5588","X__72797243__72804408"
"5589","Y__2821950__2829687"
"5590","Y__14832522__14848183"
"5591","Y__14832522__14870572"
