"","x"
"2607","13__114152657__114175048"
"2608","13__114154273__114175048"
"2609","13__114157811__114175048"
"2610","13__114164553__114175048"
"2611","13__114174931__114175048"
"2612","13__114149817__114193822"
"2613","13__114164553__114193822"
"2614","13__114188360__114193822"
"2615","13__114174931__114202767"
"2616","13__21305980__21306260"
"2617","13__41133646__41134997"
"2618","13__27664219__27690733"
"2619","13__28748409__28752072"
"2620","13__28748409__28794515"
"2621","13__28771322__28794515"
"2622","13__28748409__28830676"
"2623","13__28748409__28835595"
"2624","13__28771322__28835595"
"2625","13__28830429__28835595"
"2626","13__28834584__28835595"
"2627","13__28840852__28841013"
"2628","13__28830429__28845003"
"2629","13__28840852__28845003"
"2630","13__28840852__28846208"
"2631","13__28840852__28854678"
"2632","13__28830429__28855516"
"2633","13__28840852__28862259"
"2634","13__95271722__95275554"
"2635","13__98865474__98865667"
"2636","13__98865474__98996120"
"2637","13__98865474__99030172"
"2638","13__99020371__99030172"
"2639","13__99061592__99076904"
"2640","13__99083297__99083534"
"2641","13__53227181__53227238"
"2642","13__41890982__41946966"
"2643","13__35615070__35619538"
"2644","13__35615070__35633000"
"2645","13__35644045__36220485"
"2646","13__45980018__45983209"
"2647","13__100953714__100962162"
"2648","13__100982815__100992513"
"2649","13__100982815__101020828"
"2650","13__101020726__101101559"
"2651","13__94679983__94680148"
"2652","13__113963958__113964177"
"2653","13__114806476__114839312"
"2654","13__20235838__20244503"
"2655","13__114265311__114265377"
"2656","13__114265311__114277601"
"2657","13__111274563__111276626"
"2658","13__111274563__111287935"
"2659","13__33091994__33101669"
"2660","13__33095510__33111164"
"2661","13__33101545__33111164"
"2662","14__93723541__93762503"
"2663","14__93760204__93762503"
"2664","14__91763649__91810001"
"2665","14__91808724__91810001"
"2666","14__61262935__61346553"
"2667","14__61285440__61346553"
"2668","14__55168780__55169298"
"2669","14__69919958__69921614"
"2670","14__69919958__69922583"
"2671","14__66028055__66028484"
"2672","14__90432491__90442159"
"2673","14__90450860__90459827"
"2674","14__64408413__64416724"
"2675","14__64580059__64604701"
"2676","14__100317190__100331983"
"2677","14__100384119__100387214"
"2678","14__68151732__68157138"
"2679","14__68157857__68159769"
"2680","14__68151732__68159310"
"2681","14__69343799__69376113"
"2682","14__69369194__69376113"
"2683","14__69387723__69392389"
"2684","14__68222665__68229536"
"2685","14__68228083__68229536"
"2686","14__68238764__68270981"
"2687","14__68252575__68270981"
"2688","14__68260888__68274637"
"2689","14__68274115__68280781"
"2690","14__67736418__67770316"
"2691","14__67769127__67783620"
"2692","14__53327059__53331571"
"2693","14__103871413__103871604"
"2694","14__73614503__73614814"
"2695","14__73614503__73614802"
"2696","14__73614503__73653628"
"2697","14__73614503__73659572"
"2698","14__73614503__73664837"
"2699","14__73614503__73690399"
"2700","14__52948948__52957723"
"2701","14__52955081__52957723"
"2702","14__52977958__53011089"
"2703","14__52495440__52527074"
"2704","14__104212710__104263855"
"2705","14__104245082__104263855"
"2706","14__76638186__76643033"
"2707","14__76633006__76647192"
"2708","14__76638186__76647192"
"2709","14__76620697__76662315"
"2710","14__76633006__76662315"
"2711","14__76642966__76662315"
"2712","14__97026986__97029230"
"2713","14__35565764__35565970"
"2714","14__31103153__31112611"
"2715","14__31097415__31122794"
"2716","14__31112522__31122794"
"2717","14__31139462__31144271"
"2718","14__31103153__31177271"
"2719","14__31171502__31177271"
"2720","14__31570386__31570530"
"2721","14__31581622__31581749"
"2722","14__31585442__31590711"
"2723","14__31588916__31590711"
"2724","14__31590589__31590711"
"2725","14__31583492__31597212"
"2726","14__31588916__31597212"
"2727","14__31581622__31602881"
"2728","14__31582483__31602881"
"2729","14__31596991__31602881"
"2730","14__31602444__31602881"
"2731","14__31596991__31609203"
"2732","14__31596991__31613463"
"2733","14__31596991__31641328"
"2734","14__31605737__31641328"
"2735","14__21698478__21699231"
"2736","14__21698478__21702388"
"2737","14__21698478__21731495"
"2738","14__21830356__21830483"
"2739","14__21955610__21961416"
"2740","14__23371396__23380612"
"2741","14__23373470__23380612"
"2742","14__23375404__23380612"
"2743","14__23395342__23396023"
"2744","14__23395342__23396869"
"2745","14__50120708__50136316"
"2746","14__50130033__50141145"
"2747","14__50131344__50141145"
"2748","14__50136242__50141145"
"2749","14__50596679__50597480"
"2750","14__50641172__50647400"
"2751","14__50647290__50647400"
"2752","14__51374989__51378754"
"2753","14__51374989__51387785"
"2754","14__53525195__53527919"
"2755","14__54896979__54897122"
"2756","14__54898826__54903155"
"2757","14__58718837__58724716"
"2758","14__58718837__58730488"
"2759","14__77930941__77932010"
"2760","14__77930941__77934851"
"2761","14__93176017__93179216"
"2762","14__93182481__93183806"
"2763","14__93428700__93429194"
"2764","14__93412676__93460342"
"2765","14__93428700__93460342"
"2766","14__93460225__93460342"
"2767","14__93460225__93483146"
"2768","14__93483021__93542964"
"2769","14__61186478__61187163"
"2770","14__94417345__94417590"
"2771","14__80993213__80997230"
"2772","14__81209419__81244390"
"2773","14__62187100__62188541"
"2774","14__62188227__62188541"
"2775","14__70170112__70171459"
"2776","14__103803014__103806140"
"2777","14__95557540__95578584"
"2778","14__64898250__64898357"
"2779","14__64896902__64898579"
"2780","14__64908772__64915035"
"2781","14__64908772__64916340"
"2782","14__64902287__64920579"
"2783","14__89077178__89077284"
"2784","14__71434915__71445365"
"2785","14__71413632__71455416"
"2786","14__71455284__71455416"
"2787","14__71435738__71462642"
"2788","14__71443659__71462642"
"2789","14__71455284__71462642"
"2790","14__71455284__71476441"
"2791","14__71455284__71479919"
"2792","14__71476351__71489949"
"2793","14__71455284__71493005"
"2794","14__71492834__71502874"
"2795","14__71511850__71512000"
"2796","14__71476351__71514701"
"2797","14__71495417__71514701"
"2798","14__71455284__71524441"
"2799","14__71511850__71524441"
"2800","14__71511850__71543136"
"2801","14__71455284__71556059"
"2802","14__71511850__71556059"
"2803","14__71455284__71572157"
"2804","14__71571952__71572157"
"2805","14__97319411__97321693"
"2806","14__97313594__97327072"
"2807","14__97322865__97327072"
"2808","14__91939377__91939714"
"2809","14__91947920__91952074"
"2810","14__23495060__23495584"
"2811","14__23495060__23502883"
"2812","14__23496954__23502883"
"2813","14__23502577__23502883"
"2814","14__23530507__23547475"
"2815","14__20784386__20784719"
"2816","14__20793698__20797532"
"2817","14__32559708__32563592"
"2818","14__32559708__32586493"
"2819","14__24108388__24113752"
"2820","14__24568258__24568929"
"2821","14__24571962__24572464"
"2822","14__24586126__24590726"
"2823","14__24612794__24614674"
"2824","14__24649006__24649112"
"2825","14__39514367__39517933"
"2826","14__39517856__39524500"
"2827","14__39530969__39545297"
"2828","14__39543619__39545297"
"2829","14__39554966__39555110"
"2830","14__39530969__39560917"
"2831","14__39565102__39565343"
"2832","14__24735982__24736982"
"2833","14__24735636__24737404"
"2834","14__24735636__24737626"
"2835","14__24735636__24737825"
"2836","14__24736866__24737825"
"2837","14__24737316__24737825"
"2838","14__24735982__24738199"
"2839","14__24735636__24738900"
"2840","14__24738286__24739346"
"2841","14__24735636__24740153"
"2842","14__75264283__75266400"
"2843","14__75563803__75563973"
"2844","14__75563803__75570700"
"2845","14__75563803__75577074"
"2846","14__75576388__75577074"
"2847","14__75576388__75585638"
"2848","14__75580906__75585638"
"2849","14__75576388__75587283"
"2850","14__75557973__75590926"
"2851","14__75562075__75590926"
"2852","14__75576388__75590926"
"2853","14__75142844__75143455"
"2854","14__75500122__75516421"
"2855","14__75508318__75516421"
"2856","14__75513079__75516421"
"2857","14__76173361__76174050"
"2858","14__76173361__76187046"
"2859","14__76184204__76187046"
"2860","14__76198681__76201632"
"2861","14__76219236__76246045"
"2862","14__76173361__76249873"
"2863","14__76230958__76249873"
"2864","14__76238077__76249873"
"2865","14__76349028__76349245"
"2866","14__76349028__76368567"
"2867","14__74756186__74757202"
"2868","14__75355798__75356052"
"2869","14__76427266__76427419"
"2870","14__73538335__73538455"
"2871","14__74422154__74422631"
"2872","14__74420138__74428078"
"2873","14__60582437__60592541"
"2874","14__56078737__56086030"
"2875","14__65197756__65199619"
"2876","14__23944767__23945616"
"2877","14__23444183__23444313"
"2878","14__31763097__31763310"
"2879","14__31765115__31777226"
"2880","14__31763097__31785155"
"2881","14__31778140__31785155"
"2882","14__31782174__31785155"
"2883","14__31771501__31790886"
"2884","14__31782174__31806820"
"2885","14__31787430__31806820"
"2886","14__31771501__31828263"
"2887","14__31775938__31841115"
"2888","14__31771501__31844174"
"2889","14__20863609__20864108"
"2890","14__103336522__103342862"
"2891","14__103296671__103357754"
"2892","14__103296671__103369766"
"2893","14__103355897__103369766"
"2894","14__58686412__58690574"
"2895","14__51710574__51716483"
"2896","14__51716186__51716483"
"2897","14__52156409__52164950"
"2898","14__52156409__52182217"
"2899","14__52179201__52187108"
"2900","14__57863470__57866601"
"2901","14__63246446__63269299"
"2902","14__63416851__63473190"
"2903","14__63246446__63483672"
"2904","14__63269047__63483672"
"2905","14__63416851__63483672"
"2906","14__63447590__63483672"
"2907","14__81837332__81837529"
"2908","14__100820024__100828258"
"2909","14__105237082__105239917"
"2910","14__35522484__35548230"
"2911","14__32256986__32295920"
"2912","14__77914837__77917676"
"2913","14__51107468__51132337"
"2914","14__104488494__104493276"
"2915","14__104490906__104493276"
"2916","14__104484429__104508524"
"2917","14__24765715__24766087"
"2918","14__50246931__50249312"
"2919","14__89192885__89221015"
"2920","14__50269955__50298079"
"2921","14__89319315__89327676"
"2922","14__21464368__21464870"
"2923","14__21555479__21556257"
"2924","14__21971316__21972024"
"2925","14__73440788__73465023"
"2926","14__91110392__91124731"
"2927","14__91142867__91252672"
"2928","14__92601711__92601840"
"2929","14__95660186__95688111"
"2930","14__25325142__25326363"
"2931","14__67382720__67391009"
"2932","14__67431908__67490392"
"2933","14__67431908__67525503"
"2934","14__67431908__67579888"
"2935","14__36017714__36104804"
"2936","14__36041766__36104804"
"2937","14__36064840__36104804"
"2938","14__36017714__36147308"
"2939","14__36140595__36147308"
"2940","14__36133848__36159209"
"2941","14__36121011__36194359"
"2942","14__36133848__36194359"
"2943","14__36147156__36194359"
"2944","14__36140595__36211771"
"2945","14__36154135__36211771"
"2946","14__100934358__100950461"
"2947","14__105814830__105821514"
"2948","14__105818715__105821514"
"2949","14__68301797__68758697"
"2950","14__39623415__39627606"
"2951","14__105905009__105916521"
"2952","14__99924616__99925522"
"2953","14__99924616__99932150"
"2954","14__105718844__105739231"
"2955","14__105958916__105960270"
"2956","14__100551024__100563995"
"2957","14__24649425__24650823"
"2958","14__31380983__31425448"
"2959","14__31404369__31425448"
"2960","14__24773699__24773804"
"2961","14__102461010__102476423"
"2962","14__102461518__102476423"
"2963","14__102466326__102477289"
"2964","14__102484788__102486393"
"2965","14__102446701__102507010"
"2966","14__102452024__102507010"
"2967","14__102453790__102507010"
"2968","14__102461518__102507010"
"2969","14__102466326__102507010"
"2970","14__102466623__102507010"
"2971","14__102467291__102507010"
"2972","14__102467872__102507010"
"2973","14__102471379__102507010"
"2974","14__102472225__102507010"
"2975","14__102473345__102507010"
"2976","14__102476180__102507010"
"2977","14__102483425__102507010"
"2978","14__102483720__102507010"
"2979","14__102484788__102507010"
"2980","14__102492911__102507010"
"2981","14__102493956__102507010"
"2982","14__102496156__102507010"
"2983","14__102496499__102507010"
"2984","14__102500313__102507010"
"2985","14__102502826__102507010"
"2986","14__102505035__102507010"
"2987","14__102505338__102507010"
"2988","14__102505749__102507010"
"2989","14__102506935__102507010"
"2990","14__102506573__102508625"
"2991","14__102506573__102508844"
"2992","14__102466326__102509085"
"2993","14__102506573__102514365"
"2994","14__102506573__102515919"
"2995","14__102468874__102516535"
"2996","14__102482193__102516535"
"2997","14__72054288__72056087"
"2998","14__72054288__72090953"
"2999","14__72085474__72090953"
"3000","14__72125050__72125153"
"3001","14__72125050__72139339"
"3002","14__72152079__72176381"
"3003","14__55423752__55424353"
"3004","14__55453864__55474093"
"3005","14__55475034__55480314"
"3006","14__55475034__55493521"
"3007","14__35263955__35331528"
"3008","14__35269430__35331528"
"3009","14__35331250__35331528"
"3010","14__45494986__45514073"
"3011","14__70418855__70420249"
"3012","14__70442432__70442531"
"3013","14__70459134__70461197"
"3014","14__70442432__70480208"
"3015","14__70444635__70480208"
"3016","14__70444635__70490164"
"3017","14__70459134__70490164"
"3018","14__70461117__70490164"
"3019","14__70477471__70490164"
"3020","14__70480103__70490164"
"3021","14__103404441__103404748"
"3022","14__103405947__103406661"
"3023","14__103410228__103416939"
"3024","14__103434590__103450093"
"3025","14__103571329__103574854"
"3026","14__99983425__100002425"
"3027","14__74557935__74564563"
"3028","14__24033771__24033869"
"3029","14__24032793__24034910"
"3030","14__24034815__24035101"
"3031","15__35192823__35226836"
"3032","15__35219236__35226836"
"3033","15__35192823__35234281"
"3034","15__64410316__64411053"
"3035","15__64410316__64415745"
"3036","15__68434284__68439038"
"3037","15__64275732__64275953"
"3038","15__52885775__52893362"
"3039","15__52897330__52903974"
"3040","15__41001223__41021022"
"3041","15__41021703__41022172"
"3042","15__72141186__72180457"
"3043","15__72492815__72499618"
"3044","15__72509750__72511451"
"3045","15__43712503__43730614"
"3046","15__43762056__43769957"
"3047","15__43767763__43769957"
"3048","15__43762056__43773220"
"3049","15__100211528__100215663"
"3050","15__100211528__100243590"
"3051","15__22940728__22945162"
"3052","15__22940728__22947086"
"3053","15__22940728__22954376"
"3054","15__22960793__22963874"
"3055","15__55619729__55634000"
"3056","15__55633936__55634000"
"3057","15__52338027__52339212"
"3058","15__52353496__52353697"
"3059","15__85607601__85610435"
"3060","15__85619093__85626875"
"3061","15__85652284__85656678"
"3062","15__85657104__85658718"
"3063","15__85641179__85661070"
