"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr1:213405466|213416001","chr1",213405466,213416001,1,"1_1_0",20,0.091,"exon","ENSG00000136643,","+","SRR2048278.2155628,","1__213405466__213416001",1
"chr1:214169812|214185058","chr1",214169812,214185058,3,"3_1_0",13,0.316,"exon","ENSG00000117707,","+","SRR2048277.7757788,SRR2048277.2257242,SRR2048277.15748457,","1__214169812__214185058",3
"chr1:214478639|214488215","chr1",214478639,214488215,1,"1_0_1",16,0.111,"intron","ENSG00000143499,","+","SRR2048278.3618461,","1__214478639__214488215",1
"chr1:214549562|214575115","chr1",214549562,214575115,1,"1_1_0",25,0.074,"exon","ENSG00000152104,","-","SRR2048278.5259019,","1__214549562__214575115",1
"chr1:214556654|214560265","chr1",214556654,214560265,2,"2_2_0",43,0.085,"exon","ENSG00000152104,","-","SRR2048277.2263043,SRR2048277.6921847,","1__214556654__214560265",2
"chr1:214560187|214576296","chr1",214560187,214576296,1,"1_1_0",28,0.067,"exon","ENSG00000152104,","-","SRR2048277.4560527,","1__214560187__214576296",1
"chr1:214637973|214638300","chr1",214637973,214638300,1,"1_1_0",18,0.1,"exon","ENSG00000152104,","-","SRR2048278.16554867,","1__214637973__214638300",1
"chr1:215749244|215752480","chr1",215749244,215752480,2,"2_2_0",52,0.071,"exon","ENSG00000136636,","+","SRR2048277.4015309,SRR2048277.4177820,","1__215749244__215752480",2
"chr1:215758396|215768813","chr1",215758396,215768813,1,"1_1_0",9,0.182,"intron","ENSG00000136636,","+","SRR2048277.10881570,","1__215758396__215768813",1
"chr1:217783663|217787544","chr1",217783663,217787544,6,"3_1_3",60,0.167,"exon","ENSG00000092978,","-","SRR2048277.373979,SRR2048277.9622954,SRR2048277.6587348,SRR2048278.4153452,SRR2048278.11652324,SRR2048278.15853543,","1__217783663__217787544",6
"chr1:219352489|219392054","chr1",219352489,219392054,1,"1_1_0",23,0.08,"intergenic_region","n/a","+","SRR2048278.6879401,","1__219352489__219392054",1
"chr1:219366424|219392054","chr1",219366424,219392054,5,"4_2_0",14,0.417,"intergenic_region","n/a","+","SRR2048277.1678268,SRR2048277.5839645,SRR2048278.2168117,SRR2048278.3036680,SRR2048278.6665710,","1__219366424__219392054",5
"chr1:219366424|219414650","chr1",219366424,219414650,4,"3_3_0",11,0.421,"intergenic_region","n/a","+","SRR2048277.8788268,SRR2048278.1348762,SRR2048277.5494617,SRR2048277.5854610,","1__219366424__219414650",4
"chr1:219366472|219392054","chr1",219366472,219392054,5,"1_3_0",14,0.417,"intergenic_region","n/a","+","SRR2048277.4028722,SRR2048277.125659,SRR2048277.8578814,SRR2048277.11043268,SRR2048278.8091367,","1__219366472__219392054",5
"chr1:219467403|219484777","chr1",219467403,219484777,1,"1_1_0",1,0.667,"intergenic_region","n/a","+","SRR2048277.7518229,","1__219467403__219484777",1
"chr1:220170325|220220015","chr1",220170325,220220015,1,"1_1_0",66,0.029,"intergenic_region","n/a","-","SRR2048278.15779300,","1__220170325__220220015",1
"chr1:220179448|220180680","chr1",220179448,220180680,1,"1_1_0",193,0.01,"exon","ENSG00000136628,","-","SRR2048277.10878548,","1__220179448__220180680",1
"chr1:220752696|220771721","chr1",220752696,220771721,1,"1_1_0",17,0.105,"exon","ENSG00000116141,","+","SRR2048277.9020142,","1__220752696__220771721",1
"chr1:220935000|220943898","chr1",220935000,220943898,2,"1_2_0",1,0.8,"intron","ENSG00000117791,","+","SRR2048277.520681,SRR2048277.9290218,","1__220935000__220943898",2
"chr1:222897434|222898897","chr1",222897434,222898897,1,"1_1_0",68,0.029,"exon","ENSG00000162819,","+","SRR2048277.2441398,","1__222897434__222898897",1
"chr1:223938592|223939773","chr1",223938592,223939773,1,"1_0_1",68,0.029,"exon","ENSG00000162909,","+","SRR2048278.15038356,","1__223938592__223939773",1
"chr1:223985917|223987749","chr1",223985917,223987749,2,"1_1_0",106,0.036,"exon","ENSG00000143514,","-","SRR2048278.7873478,SRR2048278.15116038,","1__223985917__223987749",2
"chr1:223985917|223991154","chr1",223985917,223991154,1,"1_1_0",92,0.021,"exon","ENSG00000143514,","-","SRR2048277.1889498,","1__223985917__223991154",1
"chr1:223991876|223994649","chr1",223991876,223994649,1,"1_1_0",96,0.02,"exon","ENSG00000143514,","-","SRR2048277.16500832,","1__223991876__223994649",1
"chr1:224142179|224149975","chr1",224142179,224149975,8,"3_4_1",19,0.457,"intergenic_region","n/a","-","SRR2048278.15181909,SRR2048278.2910878,SRR2048278.3323413,SRR2048278.6163509,SRR2048278.12125717,SRR2048278.13447794,SRR2048278.14957956,SRR2048278.15718370,","1__224142179__224149975",8
"chr1:224418928|224420991","chr1",224418928,224420991,1,"1_1_0",44,0.043,"exon","ENSG00000143748,","-","SRR2048278.18217814,","1__224418928__224420991",1
"chr1:224423510|224424284","chr1",224423510,224424284,1,"1_1_0",24,0.077,"intron","ENSG00000143748,","-","SRR2048278.16764193,","1__224423510__224424284",1
"chr1:224424208|224455835","chr1",224424208,224455835,2,"1_1_0",35,0.103,"exon","ENSG00000143748,","-","SRR2048277.3936881,SRR2048277.11001866,","1__224424208__224455835",2
"chr1:224553581|224564879","chr1",224553581,224564879,2,"1_1_0",23,0.148,"exon","ENSG00000143771,","+","SRR2048277.2035291,SRR2048277.15175486,","1__224553581__224564879",2
"chr1:224553581|224567357","chr1",224553581,224567357,1,"1_1_0",7,0.222,"intergenic_region","n/a","+","SRR2048278.60520,","1__224553581__224567357",1
"chr1:224558985|224567357","chr1",224558985,224567357,2,"2_1_0",45,0.082,"intergenic_region","n/a","+","SRR2048277.7203652,SRR2048277.16716096,","1__224558985__224567357",2
"chr1:224564756|224567357","chr1",224564756,224567357,1,"1_1_0",23,0.08,"intergenic_region","n/a","+","SRR2048278.12513474,","1__224564756__224567357",1
"chr1:224585799|224588771","chr1",224585799,224588771,1,"1_1_0",104,0.019,"exon","ENSG00000162923,","-","SRR2048277.4391319,","1__224585799__224588771",1
"chr1:224585799|224599267","chr1",224585799,224599267,2,"1_2_0",93,0.041,"exon","ENSG00000162923,","-","SRR2048277.6392936,SRR2048277.13573270,","1__224585799__224599267",2
"chr1:224585799|224607317","chr1",224585799,224607317,1,"1_1_0",106,0.019,"exon","ENSG00000162923,","-","SRR2048278.2116563,","1__224585799__224607317",1
"chr1:224599129|224607317","chr1",224599129,224607317,1,"1_1_0",72,0.027,"exon","ENSG00000162923,","-","SRR2048277.4506076,","1__224599129__224607317",1
"chr1:224868660|224872545","chr1",224868660,224872545,3,"1_2_0",2,0.75,"exon","ENSG00000143786,","+","SRR2048277.9724145,SRR2048278.6471384,SRR2048278.8401769,","1__224868660__224872545",3
"chr1:225140372|225148004","chr1",225140372,225148004,2,"1_1_0",97,0.04,"exon","ENSG00000185842,","+","SRR2048277.2929623,SRR2048277.10649959,","1__225140372__225148004",2
"chr1:225140372|225161855","chr1",225140372,225161855,4,"4_2_0",35,0.186,"exon","ENSG00000185842,","+","SRR2048277.2013355,SRR2048277.9555859,SRR2048277.1866504,SRR2048277.2790278,","1__225140372__225161855",4
"chr1:225140372|225195246","chr1",225140372,225195246,2,"1_2_0",32,0.111,"exon","ENSG00000185842,","+","SRR2048278.306988,SRR2048277.9080042,","1__225140372__225195246",2
"chr1:225140376|225195246","chr1",225140376,225195246,1,"1_1_0",35,0.054,"exon","ENSG00000185842,","+","SRR2048278.3601183,","1__225140376__225195246",1
"chr1:225211317|225332330","chr1",225211317,225332330,1,"1_1_0",6,0.25,"exon","ENSG00000185842,","+","SRR2048278.1127478,","1__225211317__225332330",1
"chr1:225266909|225288586","chr1",225266909,225288586,1,"1_1_0",0,1,"exon","ENSG00000185842,","+","SRR2048277.16579112,","1__225266909__225288586",1
"chr1:225268081|225373127","chr1",225268081,225373127,2,"1_1_0",6,0.4,"exon","ENSG00000185842,","+","SRR2048277.11769289,SRR2048277.12968043,","1__225268081__225373127",2
"chr1:225305583|225373127","chr1",225305583,225373127,2,"1_1_0",3,0.571,"exon","ENSG00000185842,","+","SRR2048278.6945019,SRR2048278.9655255,","1__225305583__225373127",2
"chr1:225306922|225311316","chr1",225306922,225311316,2,"1_2_0",2,0.667,"exon","ENSG00000185842,","+","SRR2048278.10842824,SRR2048277.16180806,","1__225306922__225311316",2
"chr1:225355641|225373127","chr1",225355641,225373127,1,"1_1_0",4,0.333,"exon","ENSG00000185842,","+","SRR2048278.17665761,","1__225355641__225373127",1
"chr1:225440003|225446955","chr1",225440003,225446955,1,"1_1_0",1,0.667,"exon","ENSG00000185842,","+","SRR2048277.16263070,","1__225440003__225446955",1
"chr1:225451899|225454471","chr1",225451899,225454471,1,"1_1_0",3,0.4,"exon","ENSG00000185842,","+","SRR2048277.1189889,","1__225451899__225454471",1
"chr1:225718256|225723404","chr1",225718256,225723404,1,"1_1_0",176,0.011,"intron","ENSG00000154380,","-","SRR2048278.12698345,","1__225718256__225723404",1
"chr1:225718256|225755116","chr1",225718256,225755116,2,"1_1_1",278,0.014,"exon","ENSG00000154380,","-","SRR2048278.2211499,SRR2048277.6743695,","1__225718256__225755116",2
"chr1:225718256|225840135","chr1",225718256,225840135,1,"1_1_0",188,0.011,"intron","ENSG00000154380,","-","SRR2048278.10617269,","1__225718256__225840135",1
"chr1:225742608|225755116","chr1",225742608,225755116,4,"3_3_0",279,0.028,"exon","ENSG00000154380,","-","SRR2048277.412835,SRR2048278.946880,SRR2048277.479603,SRR2048277.3235544,","1__225742608__225755116",4
"chr1:226016426|226019660","chr1",226016426,226019660,1,"1_1_0",29,0.065,"exon","ENSG00000143819,","+","SRR2048277.5966567,","1__226016426__226019660",1
"chr1:226458278|226465633","chr1",226458278,226465633,1,"1_1_0",40,0.048,"intron","ENSG00000183814,","-","SRR2048277.8786999,","1__226458278__226465633",1
"chr1:227073239|227076750","chr1",227073239,227076750,1,"1_1_0",48,0.04,"exon","ENSG00000143801,","+","SRR2048277.7240969,","1__227073239__227076750",1
"chr1:227084694|227085530","chr1",227084694,227085530,1,"1_1_0",8,0.2,"intergenic_region","n/a","+","SRR2048277.5506437,","1__227084694__227085530",1
"chr1:227149078|227153438","chr1",227149078,227153438,6,"3_2_1",38,0.24,"exon","ENSG00000163050,","+","SRR2048277.12481428,SRR2048277.16761106,SRR2048278.1428761,SRR2048278.14959956,SRR2048278.18382914,SRR2048278.6147694,","1__227149078__227153438",6
"chr1:227203781|227223308","chr1",227203781,227223308,1,"1_1_0",76,0.026,"exon","ENSG00000143776,","-","SRR2048277.4044611,","1__227203781__227223308",1
"chr1:227218109|227223308","chr1",227218109,227223308,1,"1_1_0",33,0.057,"exon","ENSG00000143776,","-","SRR2048278.6051635,","1__227218109__227223308",1
"chr1:227327277|227335260","chr1",227327277,227335260,1,"1_1_0",58,0.033,"exon","ENSG00000143776,","-","SRR2048278.9713448,","1__227327277__227335260",1
"chr1:227330646|227335260","chr1",227330646,227335260,2,"1_1_0",69,0.055,"exon","ENSG00000143776,","-","SRR2048277.11825501,SRR2048277.14449469,","1__227330646__227335260",2
"chr1:227935393|227935934","chr1",227935393,227935934,2,"2_1_0",74,0.051,"exon","ENSG00000143740,","+","SRR2048277.12735255,SRR2048277.3637368,","1__227935393__227935934",2
"chr1:227935393|227947186","chr1",227935393,227947186,1,"1_1_0",123,0.016,"exon","ENSG00000143740,","+","SRR2048277.9629949,","1__227935393__227947186",1
"chr1:228286514|228286693","chr1",228286514,228286693,1,"1_1_0",298,0.007,"exon","ENSG00000143761,","-","SRR2048278.13904773,","1__228286514__228286693",1
"chr1:229449389|229465461","chr1",229449389,229465461,1,"1_1_0",9,0.182,"intergenic_region","n/a","+","SRR2048277.12432727,","1__229449389__229465461",1
"chr1:229461004|229462753","chr1",229461004,229462753,1,"1_1_0",86,0.023,"exon","ENSG00000154429,","-","SRR2048277.935854,","1__229461004__229462753",1
"chr1:229567741|229568178","chr1",229567741,229568178,1,"1_1_0",1,0.667,"exon","ENSG00000143632,","-","SRR2048277.4837930,","1__229567741__229568178",1
"chr1:229586272|229601266","chr1",229586272,229601266,2,"1_1_0",152,0.026,"exon","ENSG00000069248,","-","SRR2048277.13371169,SRR2048278.9266762,","1__229586272__229601266",2
"chr1:229599290|229611479","chr1",229599290,229611479,1,"1_1_0",245,0.008,"exon","ENSG00000069248,","-","SRR2048278.17518544,","1__229599290__229611479",1
"chr1:229602381|229623360","chr1",229602381,229623360,1,"1_1_0",204,0.01,"exon","ENSG00000069248,","-","SRR2048277.9843065,","1__229602381__229623360",1
"chr1:229662976|229685181","chr1",229662976,229685181,1,"1_1_0",37,0.051,"exon","ENSG00000135776,","-","SRR2048278.2283237,","1__229662976__229685181",1
"chr1:229675203|229678118","chr1",229675203,229678118,1,"1_1_0",39,0.049,"exon","ENSG00000135776,","-","SRR2048277.7031579,","1__229675203__229678118",1
"chr1:229763368|229783499","chr1",229763368,229783499,1,"1_1_0",101,0.019,"exon","ENSG00000135763,","+","SRR2048277.7811914,","1__229763368__229783499",1
"chr1:230390964|230401113","chr1",230390964,230401113,1,"1_1_0",57,0.034,"exon","ENSG00000143641,","+","SRR2048277.1983632,","1__230390964__230401113",1
"chr1:230798887|230800333","chr1",230798887,230800333,3,"2_1_1",45,0.118,"exon","ENSG00000135775,","+","SRR2048277.10120782,SRR2048277.4180731,SRR2048278.18254774,","1__230798887__230800333",3
"chr1:230798887|230807386","chr1",230798887,230807386,5,"2_4_0",61,0.141,"exon","ENSG00000135775,","+","SRR2048277.8777837,SRR2048278.6494329,SRR2048277.10006244,SRR2048277.10886345,SRR2048277.15094834,","1__230798887__230807386",5
"chr1:230979100|230979642","chr1",230979100,230979642,2,"1_2_0",60,0.062,"exon","ENSG00000119280,","-","SRR2048277.8177078,SRR2048278.2786780,","1__230979100__230979642",2
"chr1:231079552|231081200","chr1",231079552,231081200,3,"1_1_1",30,0.167,"exon","ENSG00000143643,","-","SRR2048278.14093157,SRR2048278.6993718,SRR2048278.13234469,","1__231079552__231081200",3
"chr1:231079552|231094045","chr1",231079552,231094045,1,"1_1_0",32,0.059,"exon","ENSG00000143643,","-","SRR2048277.2674495,","1__231079552__231094045",1
"chr1:231079552|231097049","chr1",231079552,231097049,2,"2_2_0",23,0.148,"exon","ENSG00000143643,","-","SRR2048277.3082680,SRR2048278.12377401,","1__231079552__231097049",2
"chr1:231081135|231097049","chr1",231081135,231097049,5,"3_3_0",25,0.286,"exon","ENSG00000143643,","-","SRR2048277.5635646,SRR2048277.6947883,SRR2048278.5028146,SRR2048278.12439071,SRR2048278.17133826,","1__231081135__231097049",5
"chr1:231090079|231097049","chr1",231090079,231097049,14,"6_9_4",29,0.491,"exon","ENSG00000143643,","-","SRR2048277.280720,SRR2048277.7090886,SRR2048277.8554035,SRR2048277.10990241,SRR2048277.12853308,SRR2048278.1084385,SRR2048278.3878009,SRR2048278.9006825,SRR2048278.9689026,SRR2048278.10850421,SRR2048278.12003188,SRR2048277.3618694,SRR2048277.4161886,SRR2048277.7699318,","1__231090079__231097049",14
"chr1:231131506|231133013","chr1",231131506,231133013,1,"1_1_0",24,0.077,"exon","ENSG00000173409,","+","SRR2048278.8409721,","1__231131506__231133013",1
"chr1:231500073|231503382","chr1",231500073,231503382,1,"1_1_0",67,0.029,"exon","ENSG00000135766,","-","SRR2048277.6328346,","1__231500073__231503382",1
"chr1:231506308|231509845","chr1",231506308,231509845,3,"2_2_0",89,0.063,"exon","ENSG00000135766,","-","SRR2048277.3211105,SRR2048277.11767851,SRR2048278.3113350,","1__231506308__231509845",3
"chr1:231672959|231678357","chr1",231672959,231678357,11,"8_9_2",121,0.154,"exon","ENSG00000270106,ENSG00000116918,","+","SRR2048277.1778804,SRR2048277.5053718,SRR2048277.5499373,SRR2048277.12367206,SRR2048278.1037022,SRR2048278.1861177,SRR2048278.4731034,SRR2048278.16038924,SRR2048278.16442588,SRR2048278.17657611,SRR2048278.2300404,","1__231672959__231678357",11
"chr1:231885672|231906816","chr1",231885672,231906816,1,"1_1_0",16,0.111,"exon","ENSG00000162946,ENSG00000270106,","+","SRR2048277.3430850,","1__231885672__231906816",1
"chr1:231885672|231954263","chr1",231885672,231954263,1,"1_1_0",14,0.125,"exon","ENSG00000162946,","+","SRR2048277.7621074,","1__231885672__231954263",1
"chr1:231902869|231910563","chr1",231902869,231910563,1,"1_1_0",0,1,"intron","ENSG00000270106,ENSG00000162946,","+","SRR2048277.4847337,","1__231902869__231910563",1
"chr1:232561335|232568217","chr1",232561335,232568217,1,"1_1_0",20,0.091,"exon","ENSG00000116991,","-","SRR2048277.3856816,","1__232561335__232568217",1
"chr1:232596633|232615476","chr1",232596633,232615476,1,"1_1_0",56,0.034,"exon","ENSG00000116991,","-","SRR2048278.2790651,","1__232596633__232615476",1
"chr1:232596633|232619712","chr1",232596633,232619712,1,"1_1_0",49,0.039,"exon","ENSG00000116991,","-","SRR2048278.9373034,","1__232596633__232619712",1
"chr1:232649603|232651354","chr1",232649603,232651354,9,"7_1_0",22,0.45,"exon","ENSG00000116991,","-","SRR2048278.2190226,SRR2048277.681165,SRR2048277.15949471,SRR2048278.352109,SRR2048278.4693668,SRR2048278.7784368,SRR2048278.10096363,SRR2048278.10330188,SRR2048278.15284762,","1__232649603__232651354",9
"chr1:232649603|232669329","chr1",232649603,232669329,5,"2_3_0",16,0.385,"intron","ENSG00000116991,","-","SRR2048277.27512,SRR2048277.369022,SRR2048277.4913034,SRR2048278.17650872,SRR2048277.12744807,","1__232649603__232669329",5
"chr1:232649603|232709968","chr1",232649603,232709968,2,"2_1_0",26,0.133,"intergenic_region","n/a","-","SRR2048277.5843328,SRR2048277.8174888,","1__232649603__232709968",2
"chr1:233225807|233231609","chr1",233225807,233231609,5,"3_3_0",11,0.476,"exon","ENSG00000135749,","-","SRR2048278.4355057,SRR2048278.7027193,SRR2048278.11856730,SRR2048278.4357696,SRR2048278.10844947,","1__233225807__233231609",5
"chr1:233270759|233297109","chr1",233270759,233297109,4,"3_3_0",21,0.276,"exon","ENSG00000135749,","-","SRR2048277.1433560,SRR2048278.10959924,SRR2048277.11989906,SRR2048277.12032617,","1__233270759__233297109",4
"chr1:233296029|233344435","chr1",233296029,233344435,1,"1_1_0",25,0.074,"exon","ENSG00000135749,","-","SRR2048278.9114958,","1__233296029__233344435",1
"chr1:233334685|233344356","chr1",233334685,233344356,2,"2_1_0",64,0.059,"exon","ENSG00000135749,","-","SRR2048278.1073829,SRR2048278.2210835,","1__233334685__233344356",2
"chr1:233334685|233344435","chr1",233334685,233344435,3,"3_2_0",57,0.095,"exon","ENSG00000135749,","-","SRR2048277.13258223,SRR2048278.11403528,SRR2048278.12233937,","1__233334685__233344435",3
"chr1:233334685|233353930","chr1",233334685,233353930,1,"1_1_0",63,0.031,"exon","ENSG00000135749,","-","SRR2048278.8945018,","1__233334685__233353930",1
"chr1:233353645|233363117","chr1",233353645,233363117,3,"1_2_0",40,0.13,"exon","ENSG00000135749,","-","SRR2048277.5225489,SRR2048277.16161666,SRR2048278.18369228,","1__233353645__233363117",3
"chr1:233353645|233372726","chr1",233353645,233372726,3,"0_3_1",51,0.105,"exon","ENSG00000135749,","-","SRR2048277.4656427,SRR2048278.14033688,SRR2048278.17003863,","1__233353645__233372726",3
"chr1:233362972|233372726","chr1",233362972,233372726,1,"1_1_0",52,0.037,"exon","ENSG00000135749,","-","SRR2048278.9224774,","1__233362972__233372726",1
"chr1:233482188|233498039","chr1",233482188,233498039,1,"1_1_0",59,0.033,"exon","ENSG00000143674,","+","SRR2048278.14190644,","1__233482188__233498039",1
"chr1:233482188|233515456","chr1",233482188,233515456,1,"1_1_0",90,0.022,"exon","ENSG00000143674,","+","SRR2048278.6348012,","1__233482188__233515456",1
